date,excel_row,CHECK_SUM_TOTALES_EMPRESA,TOTAL_MERCADO,diff_mercado,check,company,CHECK_SUM_MODALIDADES,TOTAL_EMPRESA,diff_empresa,row_excel,raw_date,expected_date,parsed_raw_date,raw_date_unparseable,raw_date_mismatch_expected
,,,,,fechas,,,,,43.0,Jun 2011,2011-06-01,2011-06-01,False,False
,,,,,fechas,,,,,44.0,Jul 2011,2011-07-01,2011-07-01,False,False
,,,,,fechas,,,,,45.0,Ago 2011,2011-08-01,2011-08-01,False,False
,,,,,fechas,,,,,46.0,Sep 2011,2011-09-01,2011-09-01,False,False
,,,,,fechas,,,,,47.0,Oct 2011,2011-10-01,2011-10-01,False,False
,,,,,fechas,,,,,48.0,Nov 2011,2011-11-01,2011-11-01,False,False
,,,,,fechas,,,,,49.0,2011,2011-12-01,,True,False
,,,,,fechas,,,,,50.0,Ene 2012,2012-01-01,2012-01-01,False,False
,,,,,fechas,,,,,51.0,Feb 2012,2012-02-01,2012-02-01,False,False
,,,,,fechas,,,,,52.0,Mar 2012,2012-03-01,2012-03-01,False,False
,,,,,fechas,,,,,53.0,Abr 2012,2012-04-01,2012-04-01,False,False
,,,,,fechas,,,,,54.0,May 2012,2012-05-01,2012-05-01,False,False
,,,,,fechas,,,,,55.0,Jun 2012,2012-06-01,2012-06-01,False,False
,,,,,fechas,,,,,56.0,Jul 2012,2012-07-01,2012-07-01,False,False
,,,,,fechas,,,,,57.0,Ago 2012,2012-08-01,2012-08-01,False,False
,,,,,fechas,,,,,58.0,Sep 2012,2012-09-01,2012-09-01,False,False
,,,,,fechas,,,,,59.0,Oct 2012,2012-10-01,2012-10-01,False,False
,,,,,fechas,,,,,60.0,Nov 2012,2012-11-01,2012-11-01,False,False
,,,,,fechas,,,,,61.0,2012,2012-12-01,,True,False
,,,,,fechas,,,,,62.0,Ene 2013,2013-01-01,2013-01-01,False,False
,,,,,fechas,,,,,63.0,Feb 2013,2013-02-01,2013-02-01,False,False
,,,,,fechas,,,,,64.0,Mar 2013,2013-03-01,2013-03-01,False,False
,,,,,fechas,,,,,65.0,Abr 2013,2013-04-01,2013-04-01,False,False
,,,,,fechas,,,,,66.0,May 2013,2013-05-01,2013-05-01,False,False
,,,,,fechas,,,,,67.0,Jun 2013,2013-06-01,2013-06-01,False,False
,,,,,fechas,,,,,68.0,Jul 2013,2013-07-01,2013-07-01,False,False
,,,,,fechas,,,,,69.0,Ago 2013,2013-08-01,2013-08-01,False,False
,,,,,fechas,,,,,70.0,Sep 2013,2013-09-01,2013-09-01,False,False
,,,,,fechas,,,,,71.0,Oct 2013,2013-10-01,2013-10-01,False,False
,,,,,fechas,,,,,72.0,Nov 2013,2013-11-01,2013-11-01,False,False
,,,,,fechas,,,,,73.0,2013,2013-12-01,,True,False
,,,,,fechas,,,,,74.0,Ene 2014,2014-01-01,2014-01-01,False,False
,,,,,fechas,,,,,75.0,Feb 2014,2014-02-01,2014-02-01,False,False
,,,,,fechas,,,,,76.0,Mar 2014,2014-03-01,2014-03-01,False,False
,,,,,fechas,,,,,77.0,Abr 2014,2014-04-01,2014-04-01,False,False
,,,,,fechas,,,,,78.0,May 2014,2014-05-01,2014-05-01,False,False
,,,,,fechas,,,,,79.0,Jun 2014,2014-06-01,2014-06-01,False,False
,,,,,fechas,,,,,80.0,Jul 2014,2014-07-01,2014-07-01,False,False
,,,,,fechas,,,,,81.0,Ago 2014,2014-08-01,2014-08-01,False,False
,,,,,fechas,,,,,82.0,Sep 2014,2014-09-01,2014-09-01,False,False
,,,,,fechas,,,,,83.0,Oct 2014,2014-10-01,2014-10-01,False,False
,,,,,fechas,,,,,84.0,Nov 2014,2014-11-01,2014-11-01,False,False
,,,,,fechas,,,,,85.0,2014,2014-12-01,,True,False
,,,,,fechas,,,,,86.0,Ene 2015,2015-01-01,2015-01-01,False,False
,,,,,fechas,,,,,87.0,Feb 2015,2015-02-01,2015-02-01,False,False
,,,,,fechas,,,,,88.0,Mar 2015,2015-03-01,2015-03-01,False,False
,,,,,fechas,,,,,89.0,Abr 2015,2015-04-01,2015-04-01,False,False
,,,,,fechas,,,,,90.0,May 2015,2015-05-01,2015-05-01,False,False
,,,,,fechas,,,,,91.0,Jun 2015,2015-06-01,2015-06-01,False,False
,,,,,fechas,,,,,92.0,Jul 2015,2015-07-01,2015-07-01,False,False
,,,,,fechas,,,,,93.0,Ago 2015,2015-08-01,2015-08-01,False,False
,,,,,fechas,,,,,94.0,Sep 2015,2015-09-01,2015-09-01,False,False
,,,,,fechas,,,,,95.0,Oct 2015,2015-10-01,2015-10-01,False,False
,,,,,fechas,,,,,96.0,Nov 2015,2015-11-01,2015-11-01,False,False
,,,,,fechas,,,,,97.0,2015,2015-12-01,,True,False
,,,,,fechas,,,,,98.0,Ene 2016,2016-01-01,2016-01-01,False,False
,,,,,fechas,,,,,99.0,Feb 2016,2016-02-01,2016-02-01,False,False
,,,,,fechas,,,,,100.0,Mar 2016,2016-03-01,2016-03-01,False,False
,,,,,fechas,,,,,101.0,Abr 2016,2016-04-01,2016-04-01,False,False
,,,,,fechas,,,,,102.0,May 2016,2016-05-01,2016-05-01,False,False
,,,,,fechas,,,,,103.0,Jun 2016,2016-06-01,2016-06-01,False,False
,,,,,fechas,,,,,104.0,Jul 2016,2016-07-01,2016-07-01,False,False
,,,,,fechas,,,,,105.0,Ago 2016,2016-08-01,2016-08-01,False,False
,,,,,fechas,,,,,106.0,Sep 2016,2016-09-01,2016-09-01,False,False
,,,,,fechas,,,,,107.0,Oct 2016,2016-10-01,2016-10-01,False,False
,,,,,fechas,,,,,108.0,Nov 2016,2016-11-01,2016-11-01,False,False
,,,,,fechas,,,,,109.0,2016,2016-12-01,,True,False
,,,,,fechas,,,,,110.0,Ene 2017,2017-01-01,2017-01-01,False,False
,,,,,fechas,,,,,111.0,Feb 2017,2017-02-01,2017-02-01,False,False
,,,,,fechas,,,,,112.0,Mar 2017,2017-03-01,2017-03-01,False,False
,,,,,fechas,,,,,113.0,Abr 2017,2017-04-01,2017-04-01,False,False
,,,,,fechas,,,,,114.0,May 2017,2017-05-01,2017-05-01,False,False
,,,,,fechas,,,,,115.0,Jun 2017,2017-06-01,2017-06-01,False,False
,,,,,fechas,,,,,116.0,Jul 2017,2017-07-01,2017-07-01,False,False
,,,,,fechas,,,,,117.0,Ago 2017,2017-08-01,2017-08-01,False,False
,,,,,fechas,,,,,118.0,Sep 2017,2017-09-01,2017-09-01,False,False
,,,,,fechas,,,,,119.0,Oct 2017,2017-10-01,2017-10-01,False,False
,,,,,fechas,,,,,120.0,Nov 2017,2017-11-01,2017-11-01,False,False
,,,,,fechas,,,,,121.0,2017,2017-12-01,,True,False
,,,,,fechas,,,,,122.0,Ene 2018,2018-01-01,2018-01-01,False,False
,,,,,fechas,,,,,123.0,Feb 2018,2018-02-01,2018-02-01,False,False
,,,,,fechas,,,,,124.0,Mar 2018,2018-03-01,2018-03-01,False,False
,,,,,fechas,,,,,125.0,Abr 2018,2018-04-01,2018-04-01,False,False
,,,,,fechas,,,,,126.0,May 2018,2018-05-01,2018-05-01,False,False
,,,,,fechas,,,,,127.0,Jun 2018,2018-06-01,2018-06-01,False,False
,,,,,fechas,,,,,128.0,Jul 2018,2018-07-01,2018-07-01,False,False
,,,,,fechas,,,,,129.0,Ago 2018,2018-08-01,2018-08-01,False,False
,,,,,fechas,,,,,130.0,Sep 2018,2018-09-01,2018-09-01,False,False
,,,,,fechas,,,,,131.0,Oct 2018,2018-10-01,2018-10-01,False,False
,,,,,fechas,,,,,132.0,Nov 2018,2018-11-01,2018-11-01,False,False
,,,,,fechas,,,,,133.0,2018,2018-12-01,,True,False
,,,,,fechas,,,,,134.0,Ene 2019,2019-01-01,2019-01-01,False,False
,,,,,fechas,,,,,135.0,Feb 2019,2019-02-01,2019-02-01,False,False
,,,,,fechas,,,,,136.0,Mar 2019,2019-03-01,2019-03-01,False,False
,,,,,fechas,,,,,137.0,Abr 2019,2019-04-01,2019-04-01,False,False
,,,,,fechas,,,,,138.0,May 2019,2019-05-01,2019-05-01,False,False
,,,,,fechas,,,,,139.0,Jun 2019,2019-06-01,2019-06-01,False,False
,,,,,fechas,,,,,140.0,Jul 2019,2019-07-01,2019-07-01,False,False
,,,,,fechas,,,,,141.0,Ago 2019,2019-08-01,2019-08-01,False,False
,,,,,fechas,,,,,142.0,Sep 2019,2019-09-01,2019-09-01,False,False
,,,,,fechas,,,,,143.0,Oct 2019,2019-10-01,2019-10-01,False,False
,,,,,fechas,,,,,144.0,Nov 2019,2019-11-01,2019-11-01,False,False
,,,,,fechas,,,,,145.0,2019,2019-12-01,,True,False
,,,,,fechas,,,,,146.0,Ene 2020,2020-01-01,2020-01-01,False,False
,,,,,fechas,,,,,147.0,Feb 2020,2020-02-01,2020-02-01,False,False
,,,,,fechas,,,,,148.0,Mar 2020,2020-03-01,2020-03-01,False,False
,,,,,fechas,,,,,149.0,Abr 2020,2020-04-01,2020-04-01,False,False
,,,,,fechas,,,,,150.0,May 2020,2020-05-01,2020-05-01,False,False
,,,,,fechas,,,,,151.0,Jun 2020,2020-06-01,2020-06-01,False,False
,,,,,fechas,,,,,152.0,Jul 2020,2020-07-01,2020-07-01,False,False
,,,,,fechas,,,,,153.0,Ago 2020,2020-08-01,2020-08-01,False,False
,,,,,fechas,,,,,154.0,Sep 2020,2020-09-01,2020-09-01,False,False
,,,,,fechas,,,,,155.0,Oct 2020,2020-10-01,2020-10-01,False,False
,,,,,fechas,,,,,156.0,Nov 2020,2020-11-01,2020-11-01,False,False
,,,,,fechas,,,,,157.0,2020,2020-12-01,,True,False
,,,,,fechas,,,,,158.0,Ene 2021,2021-01-01,2021-01-01,False,False
,,,,,fechas,,,,,159.0,Feb 2021,2021-02-01,2021-02-01,False,False
,,,,,fechas,,,,,160.0,Mar 2021,2021-03-01,2021-03-01,False,False
,,,,,fechas,,,,,161.0,Abr 2021,2021-04-01,2021-04-01,False,False
,,,,,fechas,,,,,162.0,May 2021,2021-05-01,2021-05-01,False,False
,,,,,fechas,,,,,163.0,Jun 2021,2021-06-01,2021-06-01,False,False
,,,,,fechas,,,,,164.0,Jul 2021,2021-07-01,2021-07-01,False,False
,,,,,fechas,,,,,165.0,Ago 2021,2021-08-01,2021-08-01,False,False
,,,,,fechas,,,,,166.0,Sep 2021,2021-09-01,2021-09-01,False,False
,,,,,fechas,,,,,167.0,Oct 2021,2021-10-01,2021-10-01,False,False
,,,,,fechas,,,,,168.0,Nov 2021,2021-11-01,2021-11-01,False,False
,,,,,fechas,,,,,169.0,2021,2021-12-01,,True,False
,,,,,fechas,,,,,170.0,Ene 2022,2022-01-01,2022-01-01,False,False
,,,,,fechas,,,,,171.0,Feb 2022,2022-02-01,2022-02-01,False,False
,,,,,fechas,,,,,172.0,Mar 2022,2022-03-01,2022-03-01,False,False
,,,,,fechas,,,,,173.0,Abr 2022,2022-04-01,2022-04-01,False,False
,,,,,fechas,,,,,174.0,May 2022,2022-05-01,2022-05-01,False,False
,,,,,fechas,,,,,175.0,Jun 2022,2022-06-01,2022-06-01,False,False
,,,,,fechas,,,,,176.0,Jul 2022,2022-07-01,2022-07-01,False,False
,,,,,fechas,,,,,177.0,Ago 2022,2022-08-01,2022-08-01,False,False
,,,,,fechas,,,,,178.0,Sep 2022,2022-09-01,2022-09-01,False,False
,,,,,fechas,,,,,179.0,Oct 2022,2022-10-01,2022-10-01,False,False
,,,,,fechas,,,,,180.0,Nov 2022,2022-11-01,2022-11-01,False,False
,,,,,fechas,,,,,181.0,2022,2022-12-01,,True,False
,,,,,fechas,,,,,182.0,Ene 2023,2023-01-01,2023-01-01,False,False
,,,,,fechas,,,,,183.0,Feb 2023,2023-02-01,2023-02-01,False,False
,,,,,fechas,,,,,184.0,Mar 2023,2023-03-01,2023-03-01,False,False
,,,,,fechas,,,,,185.0,Abr 2023,2023-04-01,2023-04-01,False,False
,,,,,fechas,,,,,186.0,May 2023,2023-05-01,2023-05-01,False,False
,,,,,fechas,,,,,187.0,Jun 2023,2023-06-01,2023-06-01,False,False
,,,,,fechas,,,,,188.0,Jul 2023,2023-07-01,2023-07-01,False,False
,,,,,fechas,,,,,189.0,Ago 2023,2023-08-01,2023-08-01,False,False
,,,,,fechas,,,,,190.0,Sept 2023,2023-09-01,2023-09-01,False,False
,,,,,fechas,,,,,191.0,Oct 2023,2023-10-01,2023-10-01,False,False
,,,,,fechas,,,,,192.0,Nov 2023,2023-11-01,2023-11-01,False,False
,,,,,fechas,,,,,193.0,Dic 2023,2023-12-01,2023-12-01,False,False
,,,,,fechas,,,,,194.0,Ene 2024,2024-01-01,2024-01-01,False,False
,,,,,fechas,,,,,195.0,Feb2024,2024-02-01,,True,False
,,,,,fechas,,,,,196.0,Mar2024,2024-03-01,,True,False
,,,,,fechas,,,,,197.0,Abr2024,2024-04-01,,True,False
,,,,,fechas,,,,,198.0,May2024,2024-05-01,,True,False
,,,,,fechas,,,,,199.0,Jun2024,2024-06-01,,True,False
,,,,,fechas,,,,,200.0,Jul2024,2024-07-01,,True,False
,,,,,fechas,,,,,201.0,Ago2024,2024-08-01,,True,False
,,,,,fechas,,,,,202.0,Sep2024,2024-09-01,,True,False
,,,,,fechas,,,,,203.0,Oct2024,2024-10-01,,True,False
,,,,,fechas,,,,,204.0,Nov2024,2024-11-01,,True,False
,,,,,fechas,,,,,205.0,Dic2024,2024-12-01,,True,False
,,,,,fechas,,,,,206.0,Ene 2025,2025-01-01,2025-01-01,False,False
,,,,,fechas,,,,,207.0,Feb 2025,2025-02-01,2025-02-01,False,False
,,,,,fechas,,,,,208.0,Mar2025,2025-03-01,,True,False
,,,,,fechas,,,,,209.0,Abr2025,2025-04-01,,True,False
,,,,,fechas,,,,,210.0,May2025,2025-05-01,,True,False
,,,,,fechas,,,,,211.0,Jun 2025,2025-06-01,2025-06-01,False,False
,,,,,fechas,,,,,212.0,Jul2025,2025-07-01,,True,False
,,,,,fechas,,,,,213.0,Ago2025,2025-08-01,,True,False
,,,,,fechas,,,,,214.0,Sep2025,2025-09-01,,True,False
,,,,,fechas,,,,,215.0,Oct2025,2025-10-01,,True,False
,,,,,fechas,,,,,216.0,Nota 1:,2025-11-01,,True,False
,,,,,fechas,,,,,217.0,Nota 2:,2025-12-01,,True,False
,,,,,fechas,,,,,218.0,Nota 3: ,2026-01-01,,True,False
,,,,,fechas,,,,,219.0,Nota 4:,2026-02-01,,True,False
,,,,,fechas,,,,,220.0,Nota 5:,2026-03-01,,True,False
,,,,,fechas,,,,,221.0,Nota 6:,2026-04-01,,True,False
,,,,,fechas,,,,,222.0,Nota 7:,2026-05-01,,True,False
,,,,,fechas,,,,,223.0,Nota 8:,2026-06-01,,True,False
,,,,,fechas,,,,,224.0,Nota 9:,2026-07-01,,True,False
,,,,,fechas,,,,,225.0,Nota 10:,2026-08-01,,True,False
,,,,,fechas,,,,,226.0,Nota 10:,2026-09-01,,True,False
,,,,,fechas,,,,,227.0,Nota 11:,2026-10-01,,True,False
